id_animal,fazenda,raca,categoria,idade_anos,ecc,dpp,peso_kg,touro,protocolo,thi,resultado_prenhez,perda_gestacional,custo_protocolo,custo_manutencao_dia,custo_nutricional,valor_bezerro,dias_abertos,receita_esperada,custo_manutencao_total,custo_total,margem_bruta,roi
BOV-02320,Fazenda Boa Vista,Nelore,Novilha,2.8,4.5,0,295,Touro_L,IATF + Repasse,67.6,1,1,60,8.8,257.49,1887,0,0,0.0,317.49,-317.49,-100.0
BOV-02321,Fazenda Nova Aliança,Nelore,Multípara,4.4,6.2,54,446,Touro_A,IATF,69.9,1,0,45,7.08,357.17,2251,54,2251,382.32,784.49,1466.51,186.9380106820992
BOV-02322,Fazenda Esperança,Angus,Novilha,2.9,7.0,0,336,Touro_I,IATF + Repasse,66.9,1,0,60,5.77,492.65,2490,0,2490,0.0,552.65,1937.35,350.55641002442775
BOV-02323,Fazenda São José,Angus,Multípara,8.5,4.4,104,492,Touro_J,IATF + Repasse,78.1,1,0,60,9.58,551.23,2864,104,2864,996.32,1607.5500000000002,1256.4499999999998,78.15931075238716
BOV-02324,Fazenda Boa Vista,Brangus,Multípara,9.3,3.6,30,494,Touro_B,TE,71.1,1,0,180,7.13,650.19,2571,30,2571,213.9,1044.0900000000001,1526.9099999999999,146.24313995919888
BOV-02325,Fazenda Esperança,Nelore,Multípara,6.9,6.5,92,442,Touro_D,IATF + Repasse,70.7,1,0,60,8.08,622.22,1980,92,1980,743.36,1425.58,554.4200000000001,38.89083741354396
BOV-02326,Fazenda Nova Aliança,Brangus,Multípara,10.3,3.5,78,444,Touro_F,IATF,76.9,1,0,45,7.55,390.0,2918,78,2918,588.9,1023.9,1894.1,184.98876843441744
BOV-02327,Fazenda Esperança,Angus,Multípara,5.3,7.0,99,430,Touro_F,IATF + Repasse,76.1,1,0,60,8.73,423.05,2559,99,2559,864.2700000000001,1347.3200000000002,1211.6799999999998,89.93260695306236
BOV-02328,Fazenda Santa Helena,Angus,Multípara,4.4,4.4,138,503,Touro_K,Monta Natural,73.4,0,0,15,9.3,579.15,2597,365,0,3394.5000000000005,3988.6500000000005,-3988.6500000000005,-100.0
BOV-02329,Fazenda São José,Brangus,Multípara,7.2,4.2,95,508,Touro_H,TE,78.3,0,0,180,12.12,512.15,2114,365,0,4423.799999999999,5115.949999999999,-5115.949999999999,-100.0
BOV-02330,Fazenda Santa Helena,Nelore,Primípara,4.2,5.2,88,367,Touro_H,IATF + Repasse,71.1,0,0,60,8.1,307.29,2110,365,0,2956.5,3323.79,-3323.79,-100.0
BOV-02331,Fazenda Boa Vista,Nelore,Novilha,2.6,5.2,0,360,Touro_D,Monta Natural,66.6,1,0,15,6.7,513.0,1825,0,1825,0.0,528.0,1297.0,245.6439393939394
BOV-02332,Fazenda Santa Helena,Nelore,Primípara,3.5,4.3,43,453,Touro_F,IATF + Repasse,72.9,0,0,60,7.75,441.62,2445,365,0,2828.75,3330.37,-3330.37,-100.0
BOV-02333,Fazenda São José,Nelore,Multípara,8.6,5.9,30,434,Touro_I,Monta Natural,71.8,0,0,15,8.08,369.31,2763,365,0,2949.2,3333.5099999999998,-3333.5099999999998,-100.0
BOV-02334,Fazenda Esperança,Angus,Novilha,1.7,4.1,0,384,Touro_G,Monta Natural,80.6,1,0,15,7.77,420.72,3397,0,3397,0.0,435.72,2961.2799999999997,679.6291196181032
BOV-02335,Fazenda Santa Helena,Hereford,Primípara,4.2,6.6,77,482,Touro_H,IATF + Repasse,70.4,1,0,60,7.3,657.0,3114,77,3114,562.1,1279.1,1834.9,143.45242748807757
BOV-02336,Fazenda Boa Vista,Brangus,Primípara,4.1,5.0,36,400,Touro_H,IATF,81.5,1,0,45,5.68,367.17,2332,36,2332,204.48,616.65,1715.35,278.17238303737935
BOV-02337,Fazenda São José,Hereford,Novilha,2.5,5.0,0,338,Touro_B,IATF + Repasse,64.7,1,0,60,9.16,373.77,2676,0,2676,0.0,433.77,2242.23,516.916799225396
BOV-02338,Fazenda Boa Vista,Nelore,Multípara,7.7,4.3,75,452,Touro_G,IATF,70.6,1,0,45,8.35,420.3,2064,75,2064,626.25,1091.55,972.45,89.08891026521918
BOV-02339,Fazenda Santa Helena,Angus,Multípara,11.7,6.7,30,464,Touro_C,IATF + Repasse,70.1,0,0,60,6.76,636.92,2492,365,0,2467.4,3164.32,-3164.32,-100.0
BOV-02340,Fazenda Boa Vista,Nelore,Multípara,11.0,6.2,88,407,Touro_G,TE,70.1,0,0,180,7.43,474.56,2146,365,0,2711.95,3366.5099999999998,-3366.5099999999998,-100.0
BOV-02341,Fazenda Esperança,Nelore,Multípara,9.2,7.2,51,395,Touro_B,IATF + Repasse,78.8,1,0,60,7.01,475.92,2207,51,2207,357.51,893.4300000000001,1313.57,147.02550843378884
BOV-02342,Fazenda Santa Helena,Nelore,Multípara,7.0,4.7,63,401,Touro_A,IATF + Repasse,69.2,1,0,60,6.61,530.64,2099,63,2099,416.43,1007.0699999999999,1091.93,108.4264251740197
BOV-02343,Fazenda Santa Helena,Angus,Primípara,3.7,5.3,55,506,Touro_K,TE,77.9,0,0,180,7.94,737.64,2914,365,0,2898.1000000000004,3815.7400000000002,-3815.7400000000002,-100.0
BOV-02344,Fazenda Boa Vista,Senepol,Novilha,2.4,6.3,0,426,Touro_I,IATF,71.5,1,0,45,7.97,372.35,2446,0,2446,0.0,417.35,2028.65,486.0788307176231
BOV-02345,Fazenda Nova Aliança,Nelore,Multípara,7.2,6.3,30,492,Touro_J,IATF,71.4,0,0,45,8.71,684.81,2046,365,0,3179.15,3908.96,-3908.96,-100.0
BOV-02346,Fazenda São José,Nelore,Novilha,2.0,6.9,0,384,Touro_J,Monta Natural,64.0,0,0,15,7.17,434.67,2277,365,0,2617.05,3066.7200000000003,-3066.7200000000003,-100.0
BOV-02347,Fazenda Esperança,Brangus,Novilha,2.1,5.4,0,399,Touro_A,IATF,79.5,1,1,45,7.51,498.09,2853,0,0,0.0,543.0899999999999,-543.0899999999999,-100.0
BOV-02348,Fazenda Boa Vista,Nelore,Multípara,8.6,5.4,90,363,Touro_K,TE,81.2,1,0,180,8.24,507.09,2305,90,2305,741.6,1428.69,876.31,61.33660906144789
BOV-02349,Fazenda São José,Hereford,Novilha,2.1,5.5,0,382,Touro_A,IATF,64.5,0,0,45,10.54,392.95,2675,365,0,3847.1,4285.05,-4285.05,-100.0
BOV-02350,Fazenda Santa Helena,Brangus,Primípara,3.0,4.9,96,516,Touro_K,Monta Natural,81.7,1,0,15,8.34,726.87,2662,96,2662,800.64,1542.51,1119.49,72.57586660702361
BOV-02351,Fazenda São José,Senepol,Novilha,2.6,6.6,0,343,Touro_L,IATF,63.3,0,0,45,8.68,426.0,3092,365,0,3168.2,3639.2,-3639.2,-100.0
BOV-02352,Fazenda Nova Aliança,Angus,Novilha,2.3,4.7,0,461,Touro_L,IATF,71.0,0,0,45,8.53,458.84,2547,365,0,3113.45,3617.29,-3617.29,-100.0
BOV-02353,Fazenda São José,Brangus,Novilha,1.6,6.9,0,382,Touro_C,IATF,71.4,1,0,45,9.69,551.55,2680,0,2680,0.0,596.55,2083.45,349.2498533232755
BOV-02354,Fazenda Nova Aliança,Angus,Novilha,2.1,5.1,0,293,Touro_A,IATF,70.2,1,0,45,7.33,246.26,2987,0,2987,0.0,291.26,2695.74,925.5441873240404
BOV-02355,Fazenda Esperança,Brangus,Multípara,11.1,5.1,51,486,Touro_G,IATF,78.5,0,0,45,7.58,589.7,2369,365,0,2766.7,3401.3999999999996,-3401.3999999999996,-100.0
BOV-02356,Fazenda Santa Helena,Angus,Multípara,10.0,7.0,76,531,Touro_G,TE,76.5,1,0,180,8.26,431.07,2735,76,2735,627.76,1238.83,1496.17,120.77282597289378
BOV-02357,Fazenda Nova Aliança,Nelore,Primípara,3.1,5.3,62,388,Touro_K,IATF,61.8,1,0,45,8.69,332.58,2246,62,2246,538.78,916.3599999999999,1329.64,145.1001789689642
BOV-02358,Fazenda Santa Helena,Angus,Multípara,11.5,5.9,67,529,Touro_H,IATF,80.8,1,0,45,8.02,460.29,2458,67,2458,537.3399999999999,1042.6299999999999,1415.3700000000001,135.74997841995724
BOV-02359,Fazenda São José,Angus,Novilha,1.6,5.1,0,333,Touro_B,IATF + Repasse,82.0,1,0,60,7.92,474.85,2710,0,2710,0.0,534.85,2175.15,406.6841170421614
BOV-02360,Fazenda Santa Helena,Hereford,Primípara,4.4,4.0,85,385,Touro_G,Monta Natural,76.1,1,0,15,6.52,458.57,2233,85,2233,554.1999999999999,1027.77,1205.23,117.26650904385222
BOV-02361,Fazenda Santa Helena,Brangus,Novilha,1.9,6.8,0,388,Touro_I,IATF + Repasse,69.9,1,0,60,8.86,381.02,3039,0,3039,0.0,441.02,2597.98,589.0843952655208
BOV-02362,Fazenda Boa Vista,Brangus,Multípara,4.1,4.8,73,479,Touro_K,IATF + Repasse,73.3,1,0,60,6.0,514.18,2024,73,2024,438.0,1012.18,1011.82,99.9644332035804
BOV-02363,Fazenda Boa Vista,Nelore,Primípara,3.4,4.5,96,444,Touro_J,TE,70.3,1,0,180,6.75,615.67,2057,96,2057,648.0,1443.67,613.3299999999999,42.484085698255136
BOV-02364,Fazenda São José,Brangus,Multípara,6.9,6.7,72,486,Touro_E,IATF + Repasse,77.9,1,0,60,8.99,582.75,1995,72,1995,647.28,1290.03,704.97,54.64756633566662
BOV-02365,Fazenda São José,Angus,Multípara,8.3,4.2,60,432,Touro_J,IATF,61.2,0,0,45,8.38,355.16,3333,365,0,3058.7000000000003,3458.86,-3458.86,-100.0
BOV-02366,Fazenda Santa Helena,Hereford,Primípara,4.1,5.3,54,449,Touro_C,Monta Natural,74.4,1,0,15,8.88,633.03,3164,54,3164,479.52000000000004,1127.55,2036.45,180.60839874063234
BOV-02367,Fazenda Santa Helena,Senepol,Multípara,10.7,5.6,48,464,Touro_I,Monta Natural,78.9,1,0,15,11.06,546.09,3043,48,3043,530.88,1091.97,1951.03,178.6706594503512
BOV-02368,Fazenda São José,Nelore,Multípara,7.2,5.5,80,345,Touro_A,Monta Natural,70.5,0,0,15,10.71,323.38,2119,365,0,3909.15,4247.53,-4247.53,-100.0
BOV-02369,Fazenda Boa Vista,Hereford,Primípara,3.4,4.5,39,438,Touro_L,IATF,75.3,1,0,45,5.99,569.68,3090,39,3090,233.61,848.29,2241.71,264.2622216458994
BOV-02370,Fazenda Esperança,Nelore,Primípara,2.8,4.4,92,377,Touro_C,IATF,61.5,0,0,45,6.75,442.49,2051,365,0,2463.75,2951.24,-2951.24,-100.0
BOV-02371,Fazenda São José,Nelore,Multípara,4.4,4.2,52,394,Touro_B,IATF + Repasse,66.3,1,0,60,8.12,367.42,2328,52,2328,422.23999999999995,849.66,1478.3400000000001,173.99194972106494
BOV-02372,Fazenda Esperança,Angus,Multípara,9.1,6.1,39,500,Touro_B,IATF,74.4,0,0,45,5.88,627.53,2896,365,0,2146.2,2818.7299999999996,-2818.7299999999996,-100.0
BOV-02373,Fazenda Esperança,Nelore,Novilha,1.6,5.5,0,294,Touro_C,IATF,74.7,0,0,45,7.69,367.2,2243,365,0,2806.8500000000004,3219.05,-3219.05,-100.0
BOV-02374,Fazenda Boa Vista,Brangus,Primípara,4.0,6.0,48,447,Touro_J,IATF,68.5,1,0,45,7.49,656.33,2322,48,2322,359.52,1060.85,1261.15,118.8810859216666
BOV-02375,Fazenda Esperança,Nelore,Primípara,3.6,4.8,83,412,Touro_G,IATF + Repasse,73.8,0,0,60,7.69,405.81,2381,365,0,2806.8500000000004,3272.6600000000003,-3272.6600000000003,-100.0
BOV-02376,Fazenda Boa Vista,Nelore,Primípara,2.9,3.9,69,433,Touro_F,IATF + Repasse,71.7,0,0,60,7.2,512.61,2275,365,0,2628.0,3200.61,-3200.61,-100.0
BOV-02377,Fazenda Boa Vista,Angus,Novilha,2.3,5.8,0,355,Touro_L,Monta Natural,61.0,1,0,15,5.11,363.78,2688,0,2688,0.0,378.78,2309.2200000000003,609.6467606526217
BOV-02378,Fazenda Esperança,Brangus,Multípara,5.5,5.0,99,400,Touro_I,IATF + Repasse,70.6,1,0,60,5.68,403.49,2938,99,2938,562.3199999999999,1025.81,1912.19,186.40781431259202
BOV-02379,Fazenda Boa Vista,Senepol,Multípara,7.5,6.7,30,451,Touro_J,IATF,76.3,1,0,45,7.64,520.43,2161,30,2161,229.2,794.6299999999999,1366.3700000000001,171.95046751318228
BOV-02380,Fazenda Esperança,Brangus,Primípara,4.1,4.6,58,419,Touro_K,Monta Natural,80.0,0,0,15,7.4,544.87,2288,365,0,2701.0,3260.87,-3260.87,-100.0
BOV-02381,Fazenda Esperança,Brangus,Multípara,7.7,5.2,57,576,Touro_J,IATF,70.6,1,0,45,8.39,704.66,2352,57,2352,478.23,1227.8899999999999,1124.1100000000001,91.54810284308857
BOV-02382,Fazenda Nova Aliança,Nelore,Multípara,5.2,7.2,41,438,Touro_C,Monta Natural,74.3,0,0,15,7.03,386.38,1875,365,0,2565.9500000000003,2967.3300000000004,-2967.3300000000004,-100.0
BOV-02383,Fazenda Nova Aliança,Nelore,Novilha,2.6,6.4,0,342,Touro_E,TE,73.0,0,0,180,7.69,494.42,2034,365,0,2806.8500000000004,3481.2700000000004,-3481.2700000000004,-100.0
BOV-02384,Fazenda Boa Vista,Nelore,Primípara,2.9,6.7,70,383,Touro_I,IATF,75.2,0,0,45,6.49,496.41,2301,365,0,2368.85,2910.2599999999998,-2910.2599999999998,-100.0
BOV-02385,Fazenda Boa Vista,Angus,Primípara,4.0,6.3,76,401,Touro_C,IATF + Repasse,68.1,1,0,60,8.6,483.42,2557,76,2557,653.6,1197.02,1359.98,113.61380762226196
BOV-02386,Fazenda São José,Brangus,Multípara,7.8,4.4,72,483,Touro_L,IATF + Repasse,71.6,1,0,60,10.61,435.17,2787,72,2787,763.92,1259.09,1527.91,121.35034032515549
BOV-02387,Fazenda Boa Vista,Angus,Novilha,2.2,6.8,0,397,Touro_H,IATF + Repasse,75.3,0,0,60,5.96,355.09,3195,365,0,2175.4,2590.4900000000002,-2590.4900000000002,-100.0
BOV-02388,Fazenda São José,Brangus,Multípara,10.8,7.3,97,457,Touro_I,IATF,74.4,1,0,45,9.15,459.48,3111,97,3111,887.5500000000001,1392.0300000000002,1718.9699999999998,123.48656278959503
BOV-02389,Fazenda Esperança,Angus,Primípara,3.9,6.5,43,454,Touro_K,IATF,75.6,1,0,45,8.32,656.56,2299,43,2299,357.76,1059.32,1239.68,117.02601668995204
BOV-02390,Fazenda Esperança,Nelore,Primípara,2.6,6.0,76,399,Touro_K,IATF,76.8,1,0,45,8.49,360.25,2445,76,2445,645.24,1050.49,1394.51,132.74852687793316
BOV-02391,Fazenda Boa Vista,Nelore,Primípara,3.1,6.0,57,320,Touro_G,IATF,73.0,0,0,45,6.21,402.65,2317,365,0,2266.65,2714.3,-2714.3,-100.0
BOV-02392,Fazenda Santa Helena,Hereford,Novilha,2.8,5.8,0,423,Touro_F,IATF + Repasse,73.8,1,0,60,8.88,529.35,2560,0,2560,0.0,589.35,1970.65,334.3768558581488
BOV-02393,Fazenda Boa Vista,Brangus,Multípara,4.1,4.5,70,426,Touro_K,Monta Natural,68.6,0,0,15,7.14,368.22,2541,365,0,2606.1,2989.3199999999997,-2989.3199999999997,-100.0
BOV-02394,Fazenda Santa Helena,Hereford,Multípara,8.4,5.1,70,464,Touro_F,IATF + Repasse,77.2,1,0,60,8.41,600.94,2664,70,2664,588.7,1249.64,1414.36,113.18139624211771
BOV-02395,Fazenda Nova Aliança,Nelore,Primípara,4.0,3.3,50,441,Touro_F,IATF,65.5,0,0,45,5.39,499.81,2495,365,0,1967.35,2512.16,-2512.16,-100.0
BOV-02396,Fazenda Boa Vista,Senepol,Multípara,9.0,7.1,37,511,Touro_E,IATF,75.7,1,0,45,6.45,587.92,2759,37,2759,238.65,871.5699999999999,1887.43,216.55518202783486
BOV-02397,Fazenda Santa Helena,Nelore,Multípara,10.1,5.2,72,352,Touro_G,IATF + Repasse,72.8,1,0,60,8.11,282.95,2553,72,2553,583.92,926.8699999999999,1626.13,175.44315815594422
BOV-02398,Fazenda Santa Helena,Nelore,Primípara,4.0,6.3,70,391,Touro_G,IATF + Repasse,67.7,0,0,60,9.2,558.25,1984,365,0,3357.9999999999995,3976.2499999999995,-3976.2499999999995,-100.0
BOV-02399,Fazenda São José,Senepol,Multípara,9.5,4.0,54,451,Touro_G,IATF,68.0,1,1,45,8.77,553.49,2475,54,0,473.58,1072.07,-1072.07,-100.0
BOV-02400,Fazenda São José,Nelore,Primípara,4.1,6.1,83,330,Touro_C,TE,73.3,1,0,180,10.26,403.65,2573,83,2573,851.5799999999999,1435.23,1137.77,79.27440201222103
BOV-02401,Fazenda Boa Vista,Brangus,Multípara,9.2,4.9,78,492,Touro_K,IATF,70.5,1,0,45,5.5,527.61,2605,78,2605,429.0,1001.61,1603.3899999999999,160.08126915665775
BOV-02402,Fazenda Santa Helena,Nelore,Novilha,2.1,5.0,0,345,Touro_F,IATF + Repasse,69.4,1,0,60,9.85,445.48,2591,0,2591,0.0,505.48,2085.52,412.5821001820052
BOV-02403,Fazenda Boa Vista,Angus,Multípara,7.8,7.5,46,488,Touro_I,IATF,74.5,1,0,45,6.36,674.96,2724,46,2724,292.56,1012.52,1711.48,169.03172283016633
BOV-02404,Fazenda Boa Vista,Senepol,Novilha,2.6,6.9,0,323,Touro_I,Monta Natural,61.9,1,0,15,6.39,370.32,2901,0,2901,0.0,385.32,2515.68,652.88072251635
BOV-02405,Fazenda Esperança,Nelore,Multípara,11.0,5.8,38,437,Touro_D,TE,72.6,1,0,180,7.18,516.34,2036,38,2036,272.84,969.1800000000001,1066.82,110.07449596566168
BOV-02406,Fazenda São José,Brangus,Multípara,6.2,5.5,30,494,Touro_I,IATF + Repasse,69.8,0,0,60,7.34,467.25,2058,365,0,2679.1,3206.35,-3206.35,-100.0
BOV-02407,Fazenda Boa Vista,Nelore,Novilha,2.0,6.4,0,345,Touro_B,IATF,64.6,1,0,45,7.09,361.3,2332,0,2332,0.0,406.3,1925.7,473.9601279842481
BOV-02408,Fazenda Santa Helena,Brangus,Primípara,4.4,5.2,70,409,Touro_H,IATF + Repasse,70.0,1,0,60,11.34,461.23,2593,70,2593,793.8,1315.03,1277.97,97.18181334266139
BOV-02409,Fazenda Nova Aliança,Nelore,Primípara,3.7,4.2,41,373,Touro_B,IATF,64.1,0,0,45,6.99,471.06,1518,365,0,2551.35,3067.41,-3067.41,-100.0
BOV-02410,Fazenda São José,Nelore,Multípara,5.4,5.0,62,429,Touro_E,IATF + Repasse,79.1,0,0,60,8.51,623.0,2069,365,0,3106.15,3789.15,-3789.15,-100.0
BOV-02411,Fazenda Esperança,Nelore,Primípara,3.8,7.0,94,392,Touro_F,IATF + Repasse,76.3,0,0,60,8.09,351.21,2451,365,0,2952.85,3364.06,-3364.06,-100.0
BOV-02412,Fazenda Santa Helena,Nelore,Multípara,11.9,8.7,51,456,Touro_B,IATF,77.0,1,0,45,8.41,533.67,2109,51,2109,428.91,1007.5799999999999,1101.42,109.31340439468829
BOV-02413,Fazenda São José,Senepol,Primípara,4.1,6.6,59,391,Touro_I,TE,75.1,1,0,180,10.02,480.02,2888,59,2888,591.18,1251.1999999999998,1636.8000000000002,130.81841432225067
BOV-02414,Fazenda Santa Helena,Nelore,Novilha,2.6,6.4,0,291,Touro_F,Monta Natural,59.2,0,0,15,6.93,400.95,2043,365,0,2529.45,2945.3999999999996,-2945.3999999999996,-100.0
BOV-02415,Fazenda São José,Nelore,Novilha,1.8,5.7,0,354,Touro_H,IATF,64.9,1,0,45,7.8,492.24,2068,0,2068,0.0,537.24,1530.76,284.93038493038495
BOV-02416,Fazenda Nova Aliança,Angus,Novilha,2.8,5.4,0,381,Touro_D,IATF,77.4,1,0,45,8.24,481.01,2334,0,2334,0.0,526.01,1807.99,343.7178000418243
BOV-02417,Fazenda Boa Vista,Nelore,Multípara,8.2,4.6,109,451,Touro_C,TE,83.8,1,1,180,4.0,422.24,2703,109,0,436.0,1038.24,-1038.24,-100.0
BOV-02418,Fazenda Santa Helena,Brangus,Multípara,11.1,4.8,97,460,Touro_D,IATF + Repasse,74.3,1,0,60,7.11,619.1,3177,97,3177,689.6700000000001,1368.77,1808.23,132.1061975350132
BOV-02419,Fazenda Santa Helena,Senepol,Primípara,3.2,7.2,54,436,Touro_A,IATF,80.3,1,0,45,6.58,525.37,2969,54,2969,355.32,925.69,2043.31,220.7337229526083
BOV-02420,Fazenda Boa Vista,Angus,Primípara,2.6,6.8,72,409,Touro_A,IATF,67.1,0,0,45,7.06,602.43,2955,365,0,2576.8999999999996,3224.3299999999995,-3224.3299999999995,-100.0
BOV-02421,Fazenda Santa Helena,Hereford,Novilha,2.2,6.6,0,396,Touro_H,IATF,68.3,1,0,45,7.99,581.03,2295,0,2295,0.0,626.03,1668.97,266.59585003913554
BOV-02422,Fazenda Santa Helena,Angus,Multípara,6.2,4.3,68,452,Touro_A,IATF,76.0,1,0,45,7.03,536.15,2813,68,2813,478.04,1059.19,1753.81,165.5803019288324
BOV-02423,Fazenda Esperança,Nelore,Novilha,2.6,6.7,0,291,Touro_E,IATF,67.2,0,0,45,7.63,424.96,1692,365,0,2784.95,3254.91,-3254.91,-100.0
BOV-02424,Fazenda São José,Brangus,Multípara,11.7,5.2,65,426,Touro_J,Monta Natural,62.3,0,0,15,9.78,348.47,2804,365,0,3569.7,3933.17,-3933.17,-100.0
BOV-02425,Fazenda Boa Vista,Angus,Multípara,9.5,2.9,105,458,Touro_I,IATF,76.5,0,0,45,5.61,659.91,2582,365,0,2047.65,2752.56,-2752.56,-100.0
BOV-02426,Fazenda Nova Aliança,Brangus,Novilha,2.8,6.2,0,430,Touro_C,IATF,67.7,1,1,45,7.86,634.33,2483,0,0,0.0,679.33,-679.33,-100.0
BOV-02427,Fazenda Santa Helena,Hereford,Multípara,7.6,4.5,62,447,Touro_J,IATF + Repasse,60.4,1,0,60,8.72,663.95,2409,62,2409,540.64,1264.5900000000001,1144.4099999999999,90.4965245652741
BOV-02428,Fazenda Nova Aliança,Angus,Novilha,2.7,5.4,0,349,Touro_B,IATF,79.0,1,0,45,8.57,469.26,3199,0,3199,0.0,514.26,2684.74,522.0588807218139
BOV-02429,Fazenda Boa Vista,Senepol,Primípara,4.2,4.7,74,415,Touro_E,IATF + Repasse,75.0,0,0,60,5.4,384.48,2474,365,0,1971.0000000000002,2415.4800000000005,-2415.4800000000005,-100.0
BOV-02430,Fazenda Nova Aliança,Brangus,Novilha,2.6,5.6,0,381,Touro_L,IATF,76.2,1,0,45,6.95,564.74,3112,0,3112,0.0,609.74,2502.26,410.38147407091554
BOV-02431,Fazenda São José,Angus,Primípara,3.5,5.0,83,430,Touro_B,Monta Natural,76.6,1,0,15,8.84,472.81,2903,83,2903,733.72,1221.53,1681.47,137.6527797106907
BOV-02432,Fazenda Esperança,Brangus,Novilha,2.4,5.9,0,374,Touro_J,IATF + Repasse,77.8,1,0,60,7.44,422.57,3114,0,3114,0.0,482.57,2631.43,545.2949831112585
BOV-02433,Fazenda Nova Aliança,Nelore,Primípara,3.9,3.1,93,429,Touro_A,IATF,75.0,1,0,45,10.29,347.74,2464,93,2464,956.9699999999999,1349.71,1114.29,82.55773462447489
BOV-02434,Fazenda Boa Vista,Senepol,Primípara,3.0,6.5,88,437,Touro_K,IATF + Repasse,63.1,1,0,60,7.8,454.62,2725,88,2725,686.4,1201.02,1523.98,126.89047642836921
BOV-02435,Fazenda Nova Aliança,Brangus,Primípara,4.1,4.0,80,453,Touro_I,Monta Natural,65.5,1,0,15,7.57,443.94,2363,80,2363,605.6,1064.54,1298.46,121.97381028425424
BOV-02436,Fazenda Boa Vista,Nelore,Multípara,11.6,4.4,30,373,Touro_K,IATF,78.0,1,0,45,6.64,415.85,1752,30,1752,199.2,660.05,1091.95,165.43443678509206
BOV-02437,Fazenda Boa Vista,Nelore,Multípara,7.7,5.1,47,535,Touro_J,TE,75.4,0,0,180,6.69,528.81,1784,365,0,2441.8500000000004,3150.6600000000003,-3150.6600000000003,-100.0
BOV-02438,Fazenda Boa Vista,Brangus,Primípara,3.9,4.9,86,472,Touro_K,IATF + Repasse,71.2,1,0,60,5.74,525.38,2606,86,2606,493.64000000000004,1079.02,1526.98,141.51544920390725
BOV-02439,Fazenda São José,Nelore,Novilha,2.6,7.2,0,361,Touro_I,IATF + Repasse,61.9,1,1,60,8.69,326.09,2003,0,0,0.0,386.09,-386.09,-100.0
BOV-02440,Fazenda Santa Helena,Nelore,Primípara,3.8,5.3,75,343,Touro_A,IATF,67.0,1,0,45,10.49,502.98,2381,75,2381,786.75,1334.73,1046.27,78.38813842499981
BOV-02441,Fazenda São José,Angus,Multípara,8.4,6.2,80,518,Touro_D,IATF,70.2,1,0,45,6.41,655.21,3032,80,3032,512.8,1213.01,1818.99,149.95671923562048
BOV-02442,Fazenda São José,Nelore,Multípara,11.1,5.8,107,400,Touro_E,IATF + Repasse,67.5,1,0,60,9.02,596.77,2175,107,2175,965.14,1621.9099999999999,553.0900000000001,34.101152345074645
BOV-02443,Fazenda Esperança,Angus,Primípara,3.4,5.2,46,442,Touro_L,IATF,65.7,1,0,45,9.55,355.09,2343,46,2343,439.3,839.39,1503.6100000000001,179.13127390128548
BOV-02444,Fazenda Esperança,Nelore,Novilha,1.6,6.2,0,273,Touro_B,Monta Natural,74.0,0,0,15,9.23,378.12,2648,365,0,3368.9500000000003,3762.07,-3762.07,-100.0
BOV-02445,Fazenda Boa Vista,Nelore,Primípara,4.2,3.1,92,340,Touro_K,IATF + Repasse,80.8,1,0,60,7.89,292.06,1847,92,1847,725.88,1077.94,769.06,71.34534389669183
BOV-02446,Fazenda Boa Vista,Brangus,Primípara,3.8,4.8,63,448,Touro_I,IATF + Repasse,75.8,0,0,60,7.05,601.08,2934,365,0,2573.25,3234.33,-3234.33,-100.0
BOV-02447,Fazenda Boa Vista,Angus,Multípara,10.8,6.9,83,520,Touro_I,IATF + Repasse,69.2,1,0,60,7.9,751.78,3297,83,3297,655.7,1467.48,1829.52,124.67086433886662
BOV-02448,Fazenda Santa Helena,Nelore,Multípara,5.1,9.0,58,447,Touro_I,IATF + Repasse,71.6,1,0,60,8.83,401.62,2194,58,2194,512.14,973.76,1220.24,125.3121919158725
BOV-02449,Fazenda Santa Helena,Nelore,Novilha,1.5,5.0,0,366,Touro_H,TE,75.7,1,0,180,10.19,537.76,1876,0,1876,0.0,717.76,1158.24,161.3687026304057
BOV-02450,Fazenda Boa Vista,Angus,Primípara,4.4,5.4,112,447,Touro_F,Monta Natural,68.4,1,1,15,7.72,494.11,2682,112,0,864.64,1373.75,-1373.75,-100.0
BOV-02451,Fazenda Boa Vista,Nelore,Novilha,1.7,5.5,0,324,Touro_A,IATF,73.3,1,0,45,6.25,337.27,3079,0,3079,0.0,382.27,2696.73,705.4516441258796
BOV-02452,Fazenda Nova Aliança,Nelore,Primípara,4.1,7.0,72,402,Touro_J,IATF + Repasse,69.9,1,0,60,9.96,545.53,2373,72,2373,717.1200000000001,1322.65,1050.35,79.41254300079385
BOV-02453,Fazenda São José,Nelore,Multípara,10.6,3.9,43,453,Touro_E,IATF,69.7,1,0,45,8.77,632.91,2258,43,2258,377.10999999999996,1055.02,1202.98,114.02437868476427
BOV-02454,Fazenda Boa Vista,Hereford,Primípara,3.9,5.6,78,440,Touro_H,IATF,62.5,1,0,45,5.93,609.65,2623,78,2623,462.53999999999996,1117.19,1505.81,134.78548859191363
BOV-02455,Fazenda São José,Brangus,Primípara,2.8,3.6,76,478,Touro_L,IATF + Repasse,72.3,0,0,60,9.36,591.2,2615,365,0,3416.3999999999996,4067.5999999999995,-4067.5999999999995,-100.0
