id_animal,fazenda,raca,categoria,idade_anos,ecc,dpp,peso_kg,touro,protocolo,thi,resultado_prenhez,perda_gestacional,custo_protocolo,custo_manutencao_dia,custo_nutricional,valor_bezerro,dias_abertos
BOV-03208,Fazenda Esperança,Nelore,Multípara,6.1,5.8,42,430,Touro_B,IATF + Repasse,80.8,1,0,60,4.82,376.51,2153,42
BOV-03209,Fazenda Boa Vista,Angus,Novilha,1.6,6.1,0,430,Touro_G,IATF + Repasse,63.7,1,0,60,6.13,448.07,2823,0
BOV-03210,Fazenda São José,Nelore,Primípara,4.1,5.4,98,336,Touro_A,IATF,71.4,1,0,45,8.3,352.29,2106,98
BOV-03211,Fazenda Santa Helena,Angus,Multípara,9.0,6.6,106,431,Touro_H,IATF,79.8,1,0,45,8.68,639.92,2714,106
BOV-03212,Fazenda Esperança,Senepol,Multípara,11.7,7.1,36,372,Touro_C,IATF + Repasse,66.7,1,0,60,6.87,303.49,2419,36
BOV-03213,Fazenda Santa Helena,Nelore,Primípara,3.0,5.3,56,393,Touro_D,IATF,71.8,1,0,45,10.36,488.34,1825,56
BOV-03214,Fazenda Esperança,Angus,Novilha,1.6,5.1,0,386,Touro_G,IATF,74.9,1,0,45,7.45,446.92,2602,0
BOV-03215,Fazenda Santa Helena,Nelore,Primípara,3.5,4.7,92,379,Touro_J,IATF + Repasse,67.2,1,0,60,7.9,341.85,2432,92
BOV-03216,Fazenda Santa Helena,Nelore,Multípara,4.7,4.3,73,405,Touro_G,IATF,68.5,1,0,45,8.01,592.95,2582,73
BOV-03217,Fazenda Santa Helena,Brangus,Novilha,1.9,7.4,0,341,Touro_B,IATF,73.8,0,0,45,8.31,466.39,2570,365
BOV-03218,Fazenda Santa Helena,Angus,Primípara,2.8,7.0,83,495,Touro_E,IATF + Repasse,75.8,1,0,60,9.29,472.53,2939,83
BOV-03219,Fazenda Esperança,Brangus,Novilha,1.8,6.5,0,391,Touro_H,IATF,76.7,1,0,45,7.15,392.71,2490,0
BOV-03220,Fazenda Esperança,Nelore,Novilha,1.7,6.7,0,293,Touro_I,IATF + Repasse,66.2,0,0,60,7.79,275.43,2021,365
BOV-03221,Fazenda São José,Angus,Primípara,4.4,5.3,87,422,Touro_E,TE,62.3,1,0,180,9.22,428.71,2607,87
BOV-03222,Fazenda Santa Helena,Nelore,Primípara,3.1,5.4,65,355,Touro_B,Monta Natural,77.1,1,0,15,7.25,340.64,2857,65
BOV-03223,Fazenda Santa Helena,Nelore,Multípara,7.6,3.6,68,476,Touro_D,Monta Natural,79.5,1,0,15,8.88,466.71,1910,68
BOV-03224,Fazenda Santa Helena,Nelore,Multípara,11.2,5.4,66,448,Touro_K,Monta Natural,87.6,1,0,15,8.96,520.4,2382,66
BOV-03225,Fazenda Santa Helena,Nelore,Primípara,3.9,4.1,52,385,Touro_E,IATF + Repasse,88.0,0,0,60,9.03,398.96,1836,365
BOV-03226,Fazenda Nova Aliança,Nelore,Primípara,3.7,5.3,76,458,Touro_F,IATF,82.6,1,0,45,7.66,523.44,2877,76
BOV-03227,Fazenda Santa Helena,Nelore,Primípara,3.9,4.9,94,448,Touro_L,Monta Natural,65.8,1,0,15,8.3,368.02,2489,94
BOV-03228,Fazenda Boa Vista,Senepol,Novilha,2.7,7.6,0,351,Touro_F,IATF + Repasse,70.8,1,0,60,6.48,462.98,2566,0
BOV-03229,Fazenda Santa Helena,Nelore,Multípara,11.0,6.6,51,404,Touro_L,IATF + Repasse,75.9,1,0,60,9.33,585.72,2704,51
BOV-03230,Fazenda Santa Helena,Nelore,Multípara,9.1,5.8,63,406,Touro_A,IATF,74.8,0,0,45,7.24,607.99,2270,365
BOV-03231,Fazenda São José,Nelore,Novilha,2.8,5.8,0,302,Touro_F,IATF + Repasse,71.0,1,0,60,9.13,284.01,2443,0
BOV-03232,Fazenda São José,Angus,Novilha,2.3,7.3,0,469,Touro_K,IATF,79.9,0,0,45,11.34,501.27,3165,365
BOV-03233,Fazenda Santa Helena,Nelore,Novilha,1.9,6.0,0,300,Touro_J,IATF + Repasse,69.0,1,0,60,8.6,444.47,2153,0
BOV-03234,Fazenda Santa Helena,Hereford,Multípara,11.0,5.9,65,505,Touro_A,TE,73.3,1,0,180,10.04,478.99,2698,65
BOV-03235,Fazenda Boa Vista,Senepol,Multípara,8.3,5.6,52,468,Touro_E,Monta Natural,72.5,1,0,15,6.61,551.13,2535,52
BOV-03236,Fazenda Santa Helena,Nelore,Multípara,11.2,5.0,76,408,Touro_K,IATF + Repasse,74.9,1,0,60,8.73,554.67,1890,76
BOV-03237,Fazenda Santa Helena,Angus,Multípara,4.3,5.5,42,552,Touro_G,IATF + Repasse,75.3,1,0,60,7.74,452.61,2698,42
BOV-03238,Fazenda Nova Aliança,Nelore,Primípara,3.3,3.0,96,328,Touro_H,IATF + Repasse,66.8,0,0,60,6.46,286.53,2058,365
BOV-03239,Fazenda São José,Brangus,Multípara,11.6,3.6,75,457,Touro_K,TE,55.2,0,0,180,8.36,428.48,2874,365
BOV-03240,Fazenda São José,Angus,Multípara,6.0,5.9,36,460,Touro_K,IATF,69.2,0,0,45,8.3,514.69,2457,365
BOV-03241,Fazenda Boa Vista,Nelore,Primípara,4.4,6.6,103,428,Touro_E,IATF,73.5,1,0,45,6.34,346.96,2435,103
BOV-03242,Fazenda Boa Vista,Nelore,Primípara,4.4,5.3,73,404,Touro_B,Monta Natural,75.0,0,0,15,7.53,445.16,2311,365
BOV-03243,Fazenda São José,Brangus,Multípara,11.1,4.6,41,391,Touro_C,TE,68.3,0,0,180,8.67,357.01,2160,365
BOV-03244,Fazenda Esperança,Angus,Multípara,8.5,3.8,87,530,Touro_L,Monta Natural,73.7,0,0,15,6.91,739.25,3008,365
BOV-03245,Fazenda Esperança,Nelore,Multípara,9.2,6.4,72,439,Touro_G,IATF + Repasse,73.6,1,1,60,7.08,500.65,2396,72
BOV-03246,Fazenda Santa Helena,Brangus,Multípara,11.0,4.8,30,419,Touro_J,IATF + Repasse,68.0,0,0,60,8.02,356.09,2445,365
BOV-03247,Fazenda São José,Angus,Multípara,10.2,6.3,46,466,Touro_D,Monta Natural,71.0,1,1,15,8.7,523.78,2787,46
BOV-03248,Fazenda Boa Vista,Hereford,Multípara,9.0,6.0,66,418,Touro_A,Monta Natural,64.8,1,0,15,8.45,474.92,2421,66
BOV-03249,Fazenda Nova Aliança,Nelore,Primípara,4.5,5.5,30,383,Touro_C,Monta Natural,60.2,1,0,15,8.99,386.75,2713,30
BOV-03250,Fazenda São José,Hereford,Multípara,9.5,5.5,62,476,Touro_J,IATF,79.3,1,0,45,6.38,503.34,2663,62
BOV-03251,Fazenda São José,Brangus,Primípara,4.5,5.4,73,417,Touro_B,IATF + Repasse,73.2,1,0,60,8.53,616.91,2600,73
BOV-03252,Fazenda Santa Helena,Nelore,Novilha,1.6,5.9,0,322,Touro_I,IATF,70.0,1,0,45,9.29,313.32,2257,0
BOV-03253,Fazenda São José,Brangus,Novilha,1.7,5.5,0,315,Touro_A,TE,74.3,1,0,180,9.15,401.19,2759,0
BOV-03254,Fazenda Santa Helena,Angus,Multípara,7.6,4.3,30,493,Touro_I,IATF,74.8,0,0,45,7.93,622.53,2924,365
BOV-03255,Fazenda Boa Vista,Senepol,Multípara,7.1,2.6,66,363,Touro_J,IATF,84.1,0,0,45,5.33,397.72,2529,365
BOV-03256,Fazenda Santa Helena,Nelore,Multípara,10.3,5.3,60,421,Touro_E,IATF,80.0,1,0,45,9.31,611.5,2100,60
BOV-03257,Fazenda Esperança,Brangus,Primípara,2.8,6.5,46,358,Touro_L,IATF + Repasse,74.1,1,0,60,7.84,479.25,2704,46
BOV-03258,Fazenda Santa Helena,Nelore,Primípara,4.5,5.7,88,392,Touro_F,IATF,84.9,0,0,45,6.4,319.38,2381,365
BOV-03259,Fazenda Boa Vista,Senepol,Novilha,2.0,6.2,0,360,Touro_F,IATF + Repasse,71.5,1,0,60,4.16,410.38,2696,0
BOV-03260,Fazenda Nova Aliança,Nelore,Novilha,2.1,5.4,0,356,Touro_L,IATF,79.3,0,0,45,8.44,313.21,2372,365
BOV-03261,Fazenda Santa Helena,Senepol,Multípara,6.2,6.7,80,474,Touro_F,Monta Natural,68.8,1,0,15,9.38,474.39,2561,80
BOV-03262,Fazenda São José,Senepol,Novilha,2.4,5.9,0,402,Touro_I,IATF,72.3,0,0,45,8.93,388.77,2745,365
BOV-03263,Fazenda Boa Vista,Nelore,Multípara,4.5,7.4,52,356,Touro_I,IATF,76.0,1,0,45,8.87,473.08,1824,52
BOV-03264,Fazenda Santa Helena,Hereford,Multípara,5.2,4.3,55,468,Touro_K,IATF,73.3,0,0,45,8.92,456.01,2266,365
BOV-03265,Fazenda Esperança,Senepol,Primípara,4.0,4.3,84,490,Touro_J,Monta Natural,73.7,1,0,15,7.24,732.54,1951,84
BOV-03266,Fazenda Santa Helena,Nelore,Multípara,5.5,4.5,54,425,Touro_G,IATF,73.5,0,0,45,9.04,378.17,2293,365
BOV-03267,Fazenda São José,Angus,Primípara,3.0,3.5,31,417,Touro_C,IATF,79.8,0,0,45,7.76,453.76,3399,365
BOV-03268,Fazenda São José,Angus,Primípara,4.1,4.1,79,447,Touro_G,IATF,72.6,1,1,45,8.36,510.73,3135,79
BOV-03269,Fazenda São José,Nelore,Multípara,4.7,5.6,39,405,Touro_E,IATF,68.4,0,0,45,7.74,446.7,2127,365
BOV-03270,Fazenda Esperança,Nelore,Multípara,7.5,4.6,50,373,Touro_I,IATF + Repasse,71.7,1,0,60,8.28,322.77,2238,50
BOV-03271,Fazenda Boa Vista,Nelore,Novilha,1.5,3.0,0,375,Touro_H,IATF,79.8,0,0,45,7.92,359.26,1961,365
BOV-03272,Fazenda Santa Helena,Nelore,Novilha,2.0,6.9,0,363,Touro_J,Monta Natural,77.1,1,0,15,9.08,422.73,2571,0
BOV-03273,Fazenda Esperança,Angus,Novilha,2.5,4.7,0,347,Touro_L,IATF + Repasse,71.4,1,0,60,7.73,471.88,2821,0
BOV-03274,Fazenda São José,Nelore,Primípara,2.7,5.6,99,386,Touro_F,Monta Natural,67.3,0,0,15,6.92,494.81,2108,365
BOV-03275,Fazenda Esperança,Hereford,Multípara,11.1,5.5,56,447,Touro_E,IATF,68.7,0,0,45,9.01,527.97,2554,365
BOV-03276,Fazenda Esperança,Brangus,Multípara,11.3,8.0,60,396,Touro_J,Monta Natural,71.9,1,1,15,4.64,587.79,2693,60
BOV-03277,Fazenda Esperança,Nelore,Primípara,2.7,6.0,80,333,Touro_B,IATF + Repasse,71.5,1,0,60,7.57,443.78,1801,80
BOV-03278,Fazenda São José,Brangus,Multípara,11.9,4.9,72,409,Touro_K,Monta Natural,67.6,1,0,15,8.4,575.29,2390,72
BOV-03279,Fazenda Boa Vista,Brangus,Primípara,3.1,4.3,51,428,Touro_L,Monta Natural,77.7,0,0,15,6.64,346.21,2883,365
BOV-03280,Fazenda Esperança,Senepol,Primípara,2.7,6.5,68,392,Touro_C,IATF,68.6,1,0,45,6.92,372.92,1882,68
BOV-03281,Fazenda São José,Nelore,Multípara,4.0,3.7,60,382,Touro_K,IATF,66.6,0,0,45,9.02,498.09,1773,365
BOV-03282,Fazenda Santa Helena,Nelore,Multípara,7.3,5.7,66,404,Touro_K,TE,70.8,0,0,180,9.91,401.9,2500,365
BOV-03283,Fazenda Nova Aliança,Senepol,Multípara,9.0,5.3,67,470,Touro_C,IATF + Repasse,74.8,0,0,60,8.02,492.46,2859,365
BOV-03284,Fazenda Nova Aliança,Senepol,Primípara,3.2,4.7,121,424,Touro_D,IATF,66.5,0,0,45,8.01,514.53,2840,365
BOV-03285,Fazenda São José,Brangus,Multípara,10.7,5.9,30,500,Touro_C,IATF,72.3,1,0,45,8.47,589.93,2597,30
BOV-03286,Fazenda Santa Helena,Brangus,Novilha,2.6,6.2,0,371,Touro_G,IATF,69.4,1,0,45,7.77,354.13,2669,0
BOV-03287,Fazenda Boa Vista,Nelore,Multípara,6.8,6.0,84,484,Touro_F,TE,70.0,1,0,180,7.58,684.9,2460,84
BOV-03288,Fazenda Esperança,Angus,Multípara,9.9,5.7,89,494,Touro_H,Monta Natural,71.9,0,0,15,7.61,612.29,2675,365
BOV-03289,Fazenda Nova Aliança,Nelore,Primípara,4.4,5.4,79,370,Touro_B,IATF + Repasse,75.6,0,0,60,8.61,473.51,2140,365
BOV-03290,Fazenda Santa Helena,Nelore,Multípara,4.7,5.6,43,424,Touro_B,Monta Natural,72.1,1,0,15,9.73,585.11,1827,43
BOV-03291,Fazenda Santa Helena,Hereford,Primípara,3.1,4.3,103,390,Touro_A,IATF + Repasse,87.7,1,0,60,7.81,339.97,2403,103
BOV-03292,Fazenda Nova Aliança,Nelore,Novilha,2.2,6.0,0,328,Touro_E,IATF,76.1,1,0,45,9.83,371.24,2305,0
BOV-03293,Fazenda Boa Vista,Angus,Multípara,8.0,4.6,30,497,Touro_G,Monta Natural,74.4,0,0,15,7.17,427.63,2760,365
BOV-03294,Fazenda São José,Senepol,Novilha,2.3,5.4,0,384,Touro_I,IATF,70.2,1,1,45,8.97,326.92,2325,0
BOV-03295,Fazenda Nova Aliança,Nelore,Multípara,6.4,5.1,42,404,Touro_E,TE,69.0,1,0,180,8.42,527.16,2581,42
BOV-03296,Fazenda Santa Helena,Senepol,Novilha,2.5,5.9,0,469,Touro_K,IATF,78.1,1,0,45,9.07,634.46,2267,0
BOV-03297,Fazenda São José,Senepol,Multípara,9.2,5.5,89,433,Touro_K,Monta Natural,62.5,0,0,15,9.52,362.3,2374,365
BOV-03298,Fazenda Santa Helena,Angus,Primípara,3.7,5.9,62,383,Touro_A,IATF + Repasse,78.7,1,0,60,10.19,532.27,2809,62
BOV-03299,Fazenda Boa Vista,Nelore,Novilha,1.7,5.6,0,389,Touro_C,IATF + Repasse,79.0,1,0,60,6.27,387.8,2159,0
BOV-03300,Fazenda Esperança,Nelore,Novilha,2.2,6.2,0,364,Touro_H,IATF + Repasse,71.3,1,0,60,5.64,458.07,2129,0
BOV-03301,Fazenda Boa Vista,Angus,Multípara,6.8,5.6,99,489,Touro_C,IATF,78.9,0,0,45,6.1,625.9,2456,365
BOV-03302,Fazenda Nova Aliança,Nelore,Multípara,7.9,4.8,30,401,Touro_G,TE,70.3,0,0,180,7.73,516.28,2333,365
BOV-03303,Fazenda São José,Nelore,Multípara,11.4,5.6,32,436,Touro_J,IATF + Repasse,71.4,0,0,60,7.67,525.67,2180,365
BOV-03304,Fazenda Boa Vista,Senepol,Primípara,3.5,6.0,59,475,Touro_C,IATF + Repasse,75.1,1,0,60,6.53,417.65,2618,59
BOV-03305,Fazenda Santa Helena,Nelore,Primípara,2.5,5.2,78,398,Touro_B,TE,69.8,1,0,180,7.27,349.52,2231,78
BOV-03306,Fazenda Boa Vista,Brangus,Novilha,2.2,6.2,0,321,Touro_L,IATF,76.3,1,0,45,5.48,288.47,3166,0
BOV-03307,Fazenda Boa Vista,Nelore,Multípara,10.6,4.7,54,282,Touro_J,Monta Natural,69.2,1,0,15,7.64,407.39,2533,54
BOV-03308,Fazenda Santa Helena,Angus,Novilha,2.7,7.6,0,415,Touro_F,Monta Natural,73.7,0,0,15,9.52,393.13,2476,365
BOV-03309,Fazenda Boa Vista,Senepol,Multípara,8.1,4.7,47,401,Touro_B,IATF + Repasse,87.8,1,0,60,6.52,363.76,3170,47
BOV-03310,Fazenda São José,Nelore,Multípara,6.0,3.5,95,416,Touro_J,Monta Natural,74.9,0,0,15,10.13,620.64,2079,365
BOV-03311,Fazenda Esperança,Nelore,Primípara,3.4,5.9,100,358,Touro_E,IATF,78.5,0,0,45,8.46,287.5,2031,365
BOV-03312,Fazenda São José,Brangus,Novilha,2.3,5.9,0,345,Touro_E,IATF + Repasse,77.5,1,0,60,8.02,463.57,2444,0
BOV-03313,Fazenda Esperança,Brangus,Multípara,12.0,5.1,49,429,Touro_E,Monta Natural,60.1,1,0,15,7.53,597.01,2458,49
BOV-03314,Fazenda Santa Helena,Brangus,Novilha,2.5,5.6,0,353,Touro_F,IATF + Repasse,71.4,0,0,60,7.8,446.01,2407,365
BOV-03315,Fazenda Santa Helena,Nelore,Novilha,2.5,7.5,0,371,Touro_C,IATF + Repasse,80.2,0,0,60,8.79,549.97,2332,365
BOV-03316,Fazenda São José,Nelore,Novilha,2.2,6.3,0,363,Touro_J,IATF,64.9,0,0,45,8.7,375.12,2387,365
BOV-03317,Fazenda São José,Senepol,Multípara,6.8,6.2,30,392,Touro_E,TE,71.0,1,0,180,10.77,337.74,2448,30
BOV-03318,Fazenda Santa Helena,Senepol,Multípara,10.5,5.7,30,397,Touro_H,Monta Natural,84.8,0,0,15,7.05,384.49,2313,365
BOV-03319,Fazenda Esperança,Angus,Primípara,3.5,5.3,74,465,Touro_D,Monta Natural,65.2,1,0,15,6.6,404.28,2847,74
BOV-03320,Fazenda Esperança,Hereford,Novilha,3.0,7.1,0,432,Touro_E,TE,78.9,1,0,180,7.69,492.88,2676,0
BOV-03321,Fazenda São José,Angus,Primípara,3.4,4.7,83,491,Touro_A,IATF + Repasse,66.8,1,0,60,9.16,724.41,2299,83
BOV-03322,Fazenda Santa Helena,Angus,Multípara,4.5,3.8,61,440,Touro_A,Monta Natural,75.4,1,0,15,7.6,511.41,3017,61
BOV-03323,Fazenda Esperança,Nelore,Novilha,2.5,6.7,0,380,Touro_H,IATF,76.4,1,0,45,6.8,390.55,2130,0
BOV-03324,Fazenda São José,Angus,Novilha,1.6,6.4,0,329,Touro_B,TE,76.8,1,0,180,8.67,471.92,3111,0
BOV-03325,Fazenda Esperança,Angus,Multípara,6.0,5.6,58,472,Touro_J,IATF,66.4,1,0,45,6.54,580.26,2456,58
BOV-03326,Fazenda Esperança,Nelore,Multípara,6.8,6.1,39,439,Touro_J,IATF,79.0,1,0,45,6.91,636.99,2231,39
BOV-03327,Fazenda Esperança,Angus,Multípara,9.9,5.1,76,397,Touro_G,IATF + Repasse,67.8,1,0,60,7.39,585.82,3051,76
BOV-03328,Fazenda São José,Hereford,Multípara,8.0,5.5,101,554,Touro_G,Monta Natural,62.6,1,0,15,8.57,806.43,2979,101
BOV-03329,Fazenda Santa Helena,Brangus,Novilha,1.5,5.9,0,433,Touro_K,IATF,66.1,0,0,45,7.78,556.2,2521,365
BOV-03330,Fazenda Esperança,Brangus,Novilha,2.4,5.5,0,406,Touro_I,IATF,67.0,1,0,45,7.84,467.42,2186,0
BOV-03331,Fazenda São José,Senepol,Primípara,3.3,6.2,30,371,Touro_A,TE,76.5,0,0,180,7.88,372.16,2555,365
BOV-03332,Fazenda Esperança,Nelore,Primípara,4.3,3.6,68,387,Touro_B,Monta Natural,78.1,1,0,15,7.77,564.61,1953,68
BOV-03333,Fazenda Santa Helena,Angus,Multípara,8.0,8.3,35,512,Touro_A,Monta Natural,72.9,1,0,15,8.33,604.93,2597,35
BOV-03334,Fazenda Santa Helena,Hereford,Multípara,9.7,6.6,30,425,Touro_A,IATF + Repasse,66.2,1,0,60,7.04,636.13,2409,30
BOV-03335,Fazenda Nova Aliança,Angus,Multípara,5.8,3.4,31,473,Touro_K,Monta Natural,68.8,0,0,15,6.86,682.45,3174,365
BOV-03336,Fazenda Esperança,Nelore,Novilha,2.6,5.8,0,376,Touro_D,IATF,71.5,1,1,45,4.82,400.48,2047,0
BOV-03337,Fazenda Nova Aliança,Nelore,Multípara,9.8,5.3,69,360,Touro_H,IATF,64.6,1,0,45,8.9,508.6,2226,69
BOV-03338,Fazenda Esperança,Hereford,Multípara,11.2,6.0,70,483,Touro_J,IATF + Repasse,65.4,1,0,60,7.21,567.2,2370,70
BOV-03339,Fazenda São José,Angus,Novilha,1.6,5.2,0,330,Touro_H,Monta Natural,72.0,0,0,15,9.33,435.55,3094,365
BOV-03340,Fazenda São José,Hereford,Multípara,7.6,5.5,96,432,Touro_L,IATF,70.7,1,0,45,9.79,491.04,2739,96
BOV-03341,Fazenda Nova Aliança,Angus,Primípara,3.9,4.9,70,430,Touro_L,Monta Natural,65.4,0,0,15,7.0,641.81,3180,365
BOV-03342,Fazenda São José,Brangus,Novilha,1.6,5.4,0,401,Touro_K,IATF,79.8,1,0,45,8.44,432.76,2368,0
BOV-03343,Fazenda São José,Hereford,Multípara,7.3,4.4,30,442,Touro_I,TE,67.8,0,0,180,8.46,383.24,2699,365
BOV-03344,Fazenda Santa Helena,Brangus,Multípara,11.5,6.6,54,465,Touro_B,IATF,64.9,1,0,45,9.5,651.35,2415,54
BOV-03345,Fazenda São José,Nelore,Novilha,2.2,4.6,0,313,Touro_G,IATF + Repasse,79.7,0,0,60,9.5,416.07,2035,365
BOV-03346,Fazenda Esperança,Angus,Primípara,4.5,5.5,42,429,Touro_L,IATF + Repasse,73.8,1,0,60,7.01,381.09,3030,42
BOV-03347,Fazenda Boa Vista,Hereford,Multípara,4.5,6.5,30,520,Touro_D,IATF + Repasse,70.3,1,1,60,8.52,599.75,2732,30
BOV-03348,Fazenda Santa Helena,Nelore,Multípara,9.7,5.2,74,374,Touro_C,Monta Natural,67.8,1,0,15,6.75,476.87,1951,74
BOV-03349,Fazenda Boa Vista,Nelore,Multípara,8.6,5.6,64,450,Touro_L,IATF,69.8,0,0,45,7.63,489.09,1708,365
BOV-03350,Fazenda Santa Helena,Nelore,Novilha,2.3,6.9,0,340,Touro_D,TE,67.6,1,0,180,7.78,488.27,2200,0
BOV-03351,Fazenda Santa Helena,Senepol,Novilha,3.0,5.4,0,337,Touro_D,IATF,68.9,1,0,45,7.54,492.09,2411,0
BOV-03352,Fazenda Boa Vista,Nelore,Primípara,2.8,4.4,81,341,Touro_C,IATF + Repasse,73.0,0,0,60,8.76,480.11,2542,365
BOV-03353,Fazenda Nova Aliança,Brangus,Novilha,2.8,5.6,0,334,Touro_I,IATF,66.6,1,0,45,10.26,391.3,2970,0
BOV-03354,Fazenda São José,Angus,Novilha,2.5,6.9,0,370,Touro_H,IATF,56.6,1,0,45,11.01,413.47,2954,0
BOV-03355,Fazenda Santa Helena,Angus,Novilha,1.9,7.0,0,394,Touro_L,Monta Natural,82.2,1,0,15,8.04,476.55,2963,0
BOV-03356,Fazenda Santa Helena,Brangus,Multípara,11.2,3.8,51,484,Touro_J,Monta Natural,64.7,1,0,15,8.16,562.38,2427,51
BOV-03357,Fazenda Esperança,Nelore,Primípara,3.4,6.0,85,378,Touro_L,TE,62.4,1,0,180,8.09,328.52,2301,85
BOV-03358,Fazenda Boa Vista,Angus,Multípara,10.5,6.5,49,471,Touro_L,IATF + Repasse,79.3,1,0,60,7.96,636.62,3031,49
BOV-03359,Fazenda Esperança,Brangus,Novilha,2.1,7.2,0,377,Touro_B,TE,69.2,1,0,180,6.05,549.94,2530,0
BOV-03360,Fazenda São José,Hereford,Primípara,4.2,5.4,92,459,Touro_C,IATF + Repasse,74.1,1,0,60,9.79,524.84,2958,92
BOV-03361,Fazenda Esperança,Nelore,Novilha,2.5,6.0,0,366,Touro_J,IATF,77.0,1,0,45,6.42,308.57,2123,0
BOV-03362,Fazenda Boa Vista,Hereford,Primípara,2.8,6.1,76,385,Touro_G,Monta Natural,77.6,1,0,15,6.7,395.0,2684,76
BOV-03363,Fazenda Esperança,Brangus,Novilha,2.5,6.6,0,369,Touro_E,IATF + Repasse,75.1,0,0,60,7.51,326.87,2817,365
BOV-03364,Fazenda Boa Vista,Hereford,Multípara,5.5,8.2,54,519,Touro_A,IATF,68.0,1,0,45,6.86,771.38,2274,54
BOV-03365,Fazenda Nova Aliança,Angus,Multípara,7.3,6.7,65,427,Touro_A,IATF + Repasse,64.2,1,0,60,7.08,382.52,2668,65
BOV-03366,Fazenda São José,Angus,Primípara,2.8,5.2,69,453,Touro_L,IATF + Repasse,82.8,0,0,60,8.6,387.96,3528,365
BOV-03367,Fazenda Boa Vista,Senepol,Novilha,1.5,5.1,0,353,Touro_H,IATF + Repasse,72.8,1,0,60,7.3,411.37,2038,0
BOV-03368,Fazenda Boa Vista,Hereford,Multípara,5.7,4.8,99,447,Touro_F,IATF + Repasse,74.8,1,0,60,7.15,377.94,3006,99
BOV-03369,Fazenda Santa Helena,Angus,Multípara,8.3,3.8,66,544,Touro_D,IATF + Repasse,69.1,1,0,60,9.22,676.64,2604,66
BOV-03370,Fazenda Esperança,Nelore,Novilha,2.2,5.8,0,341,Touro_C,IATF,74.0,1,0,45,5.96,480.24,1920,0
BOV-03371,Fazenda Santa Helena,Nelore,Multípara,8.0,6.6,59,480,Touro_I,IATF,69.5,0,0,45,9.17,468.13,2070,365
BOV-03372,Fazenda São José,Nelore,Multípara,6.0,5.5,54,420,Touro_I,Monta Natural,70.3,0,0,15,10.42,608.58,1736,365
BOV-03373,Fazenda Boa Vista,Nelore,Multípara,9.5,6.7,81,438,Touro_L,Monta Natural,63.9,1,0,15,8.0,548.49,1969,81
BOV-03374,Fazenda São José,Nelore,Multípara,9.6,5.9,77,397,Touro_D,TE,74.7,1,0,180,6.9,362.76,2541,77
BOV-03375,Fazenda Esperança,Hereford,Multípara,6.9,5.0,53,447,Touro_K,IATF,58.1,1,0,45,7.64,559.24,3110,53
BOV-03376,Fazenda Esperança,Nelore,Multípara,11.0,5.6,31,436,Touro_H,IATF + Repasse,78.8,1,0,60,7.57,371.01,1901,31
BOV-03377,Fazenda Esperança,Brangus,Primípara,3.8,5.5,51,447,Touro_D,Monta Natural,83.5,0,0,15,6.77,466.97,2536,365
BOV-03378,Fazenda Santa Helena,Nelore,Multípara,9.7,5.7,55,444,Touro_H,Monta Natural,69.3,1,0,15,9.57,360.16,2311,55
BOV-03379,Fazenda Santa Helena,Nelore,Multípara,6.2,5.7,93,435,Touro_G,IATF,77.3,0,0,45,9.1,482.46,2422,365
BOV-03380,Fazenda Esperança,Nelore,Multípara,4.0,4.6,53,367,Touro_L,IATF + Repasse,69.7,1,0,60,7.75,507.34,2622,53
BOV-03381,Fazenda Boa Vista,Nelore,Multípara,10.9,5.0,45,388,Touro_F,IATF + Repasse,72.0,1,0,60,6.08,499.79,2083,45
BOV-03382,Fazenda Boa Vista,Brangus,Novilha,2.7,7.8,0,414,Touro_G,IATF,68.7,1,0,45,7.04,388.81,2605,0
BOV-03383,Fazenda Santa Helena,Hereford,Primípara,2.7,6.2,34,362,Touro_F,IATF + Repasse,69.5,1,0,60,9.72,335.89,2326,34
BOV-03384,Fazenda Boa Vista,Nelore,Primípara,3.2,3.5,100,402,Touro_K,IATF,69.5,0,0,45,8.64,519.76,2048,365
BOV-03385,Fazenda Santa Helena,Angus,Primípara,3.8,2.6,81,446,Touro_L,IATF + Repasse,60.5,0,0,60,8.12,564.79,2671,365
BOV-03386,Fazenda Nova Aliança,Angus,Novilha,2.5,6.1,0,434,Touro_F,IATF + Repasse,74.0,1,0,60,7.46,390.41,2593,0
BOV-03387,Fazenda Santa Helena,Hereford,Multípara,10.9,6.6,79,487,Touro_G,IATF + Repasse,60.7,0,0,60,8.9,618.72,2857,365
BOV-03388,Fazenda São José,Brangus,Novilha,1.7,5.6,0,353,Touro_D,IATF,69.6,0,0,45,7.85,475.32,3225,365
BOV-03389,Fazenda Santa Helena,Angus,Multípara,7.4,6.7,84,452,Touro_L,IATF,61.3,0,0,45,6.41,604.06,2462,365
BOV-03390,Fazenda São José,Brangus,Multípara,4.8,5.6,55,439,Touro_E,IATF + Repasse,69.8,0,0,60,8.66,475.84,2540,365
BOV-03391,Fazenda Boa Vista,Hereford,Primípara,3.3,4.8,71,463,Touro_I,IATF,73.6,0,0,45,7.51,634.26,2669,365
BOV-03392,Fazenda Nova Aliança,Nelore,Primípara,2.5,5.8,99,298,Touro_B,IATF + Repasse,80.2,1,0,60,7.17,319.71,2657,99
